gene,fg,bg,ratio,p,LRT,tested,informative,outliers,p_UT,LRT_UT
AAGAB,0.3615496348362117,0.4736126809573707,0.7633867279595801,0.05223280534894936,3.768296434269359,10,0,0,0.5223488581527289,8.117510042857248
AAK1,0.20823072059742,0.2580596517286095,0.8069092521926191,0.04620250934788084,3.974195850772958,10,0,0,0.2747525372123907,11.01397062220349
AAMDC,0.3063192802326257,0.3452993066266477,0.887112352541823,0.6302188238444589,0.2317641340337104,10,0,0,0.4716669330942099,8.634568304664754
AAMP,0.1119078615538081,0.1256647995288704,0.8905267184872898,0.5977708990172359,0.2783710229441567,10,0,0,0.00529758340870079,23.43100395585861
AANAT,2.428142706314116,1.079587290273988,2.2491397668250417,0,74.05189767996126,10,2,0,4.864814107108373e-10,62.2795522067845
AAR2,0.2903972027707493,0.3569524869693183,0.8135458173617104,0.1447573955650845,2.126643915589739,10,0,0,0.0401589007319143,17.59613762783556
AARD,2.230071276069001,2.825300606993581,0.789321770061853,0.01825220973606823,5.571778784527851,9,0,0,0.1145555802466669,12.92217340878597
AARS,0.2041900536149564,0.1702740563291966,1.1991847614189026,0.1030820050661356,2.657200688689045,10,0,0,0.006029346071215858,23.0753251090282
AARS2,0.6395777695523909,0.6571187217223258,0.9733062662954426,0.6743250312393649,0.1765845197223825,10,0,1,0.01214107512013596,21.11696703187044
AASDH,0.7870604495379689,1.023492221944655,0.7689950472144663,4.611199206916439e-07,25.41996992247005,10,2,0,0.0001067266782434073,33.55825588635344
AASDHPPT,0.1560765305188611,0.3717924824536054,0.4197947454151048,4.867399791552707e-06,20.88876940113187,10,0,0,0.9670799828831806,2.928030899496662
AASS,0.4531678110401244,0.4271911354552749,1.0608080866593008,0.451260177144269,0.5674846679539769,10,0,0,0.08978197490117101,15.04224945261012
AATF,0.5799141860529546,0.5958106966484437,0.9733195280230614,0.7635151518504644,0.09052155407334794,10,0,0,0.214574424227048,11.97761119989082
AATK-AS1,2.300383755775816,3.81373196213158,0.6031844342018416,2.246551385143292e-06,22.37174299353137,7,0,0,0.3146444841277752,7.067559999955847
AATK,1.325271412194823,1.371873688997941,0.9660301985694049,0.4250428721905293,0.6363300497469027,10,2,0,2.338584881300676e-11,69.04898327426054
AB209621,3.229315388176857,4.674284562202531,0.6908683767971537,0.004319292037225364,8.144459811341221,9,0,0,0.2659077711327226,9.987451363127548
AB231702,4.524732985023668,4.546660818928936,0.9951771564278609,0.9671863864834448,0.001692282836302184,5,1,1,1.434334406802407e-08,42.31637374603088
AB231705,2.600837922548818,1.975872162472256,1.3162986816386901,0.004457702114946671,8.0872797259035,9,0,0,0.01744311708355517,18.55280836211023
AB429224,4.358488710769721,4.166510360884396,1.046076532459306,0.6986014295860707,0.1499308706179363,8,0,0,0.0307803391923962,15.43772266648557
ABAT,0.3420721956925923,0.2817325515100093,1.2141734913455298,0.1339185687759039,2.246481792659324,10,0,0,0.001411410126612611,26.97637285276687
ABCA1,0.2961861122121449,0.2380077392980558,1.2444389963354623,0.000449392985179764,12.31474962939683,10,4,0,0,117.8603207472552
ABCA10,4.054886694120668,2.159355979354835,1.877822245562389,0,341.7240613122704,7,7,0,0,1620.842052624561
ABCA12,0.518775510242577,0.4251547248735251,1.2202040337124376,5.582052244434976e-06,20.62641763254942,10,1,1,0.0004919290155057654,29.70745747053297
ABCA13,1.729876007063697,1.765209940131652,0.979983155394355,0.3079371885885362,1.039502572792117,10,7,0,0,672.816068115586
ABCA2,0.4404840019719056,0.3201427747930283,1.3758986197851184,2.113459723895872e-07,26.92645634264045,9,0,1,0.3205996616227643,9.262977043872525
ABCA3,0.7627986412498107,0.5618110361668757,1.3577494782840744,1.204832900114639e-10,41.45714735671208,10,3,0,0,146.6870308881043
ABCA4,0.6090045855421305,0.5766464279414739,1.0561143814176905,0.2108770067396122,1.565395184923545,10,2,0,6.472600233564663e-14,81.99941782618407
ABCA5,0.4026425484238575,0.3864524603719464,1.0418941259588015,0.4896947524047685,0.4771969094726956,10,0,1,1.432187701766452e-14,85.29061319401808
ABCA6,1.244105142680191,1.521580267768609,0.8176401659734099,5.797721136513445e-08,29.42986701471091,8,2,0,2.891204390964575e-05,32.7947319005616
ABCA7,1.393172568399222,1.310926739541757,1.0627386919319493,0.1158063251458457,2.473140570902615,8,3,0,0,475.7813680351974
ABCA8,1.543162811126265,1.77069907671171,0.8714991900216084,7.87979199710076e-05,15.58691717825423,8,5,0,0,166.6520528972178
ABCA9,0.8493215915469926,1.216104974235448,0.6983949655176371,0,76.17547963895777,8,4,0,5.951069492748928e-08,46.85742607967404
ABCB1,0.6910202213117668,0.6646716946781972,1.0396414152197744,0.4930133165502965,0.4699431648987229,10,0,0,0.0005669124949387871,29.34385821881006
ABCB10,1.024032932223957,0.9411939245045596,1.0880148134859704,0.2810589615527564,1.161962235597457,10,0,1,2.378963521620925e-06,42.76660640815317
ABCB11,0.7215801086902409,0.5828870191647542,1.2379416335677307,7.22024990126302e-05,15.7522372670428,10,0,1,0.0001979549819910442,32.01485054587829
ABCB4,0.5862244436106726,0.4308632493855574,1.3605812156099915,3.422273917585983e-07,25.99542498816299,10,0,1,1.320478256516822e-06,44.15694597125548
ABCB5,0.5906679687177476,0.6959201809965224,0.848758212287997,0.002768627398929246,8.953999724537425,10,0,0,0.02914099049970809,18.56658367262571
ABCB6,0.7139448629199047,0.5193948220528986,1.3745706206658947,8.873699540390412e-06,19.73973570777525,10,0,1,0.2047412817765131,12.15445516394539
ABCB7,0.2986966876967713,0.391860107249603,0.7622533709625884,0.006794800540811829,7.326426712352259,10,0,0,0.148376888959556,13.32658405009352
ABCB8,0.588614170415677,0.7903914079360331,0.7447122583894711,0.0001577105971410919,14.27784089645138,10,0,0,0.7501602968363854,5.897209771392227
ABCB9,0.5100240848771522,0.3433642982038307,1.485373079103255,9.844371351319658e-06,19.54138432722539,10,2,0,2.656081841345692e-05,36.97767358909914
ABCC1,0.7549051876105973,0.432748377276714,1.7444437166032059,0,111.8138191631733,10,3,0,0,212.1912844674443
ABCC10,0.5823158339507766,0.6892195055304634,0.8448916916572065,0.002135836319673734,9.428975015449396,10,0,0,0.3347213255652267,10.19766726702073
ABCC11,2.510286721569182,1.519919640304037,1.6515917388020838,0,195.9117980696319,9,2,0,0,252.0096762549074
ABCC12,0.9013183895724188,0.7379350815923308,1.221406072235428,2.448660108478329e-05,17.8040148292057,10,4,0,0,287.1573473747339
ABCC13,1.223868802301935,1.26081437913333,0.9706970530770828,0.7439758050103663,0.1066629303750233,10,0,1,0.0001819713139944446,32.22618879387483
ABCC2,0.8550614243230099,0.8658956467328187,0.9874878428472434,0.7790877944948411,0.07868473378766794,10,0,0,0.002161193532254857,25.8505722941045
ABCC3,1.073911910984532,0.8993360557392143,1.1941163752206334,2.703816734339615e-05,17.61545781909081,10,1,0,1.110223024625157e-16,96.35191681486322
ABCC4,1.033105493961872,0.4945792431151512,2.0888573637962753,0,218.9966459377611,10,3,0,0,616.625284997026
ABCC5,0.2161882985194573,0.2228321971640652,0.9701842968423627,0.7233480222555029,0.125307366331981,10,0,0,0.001524817738030593,26.77318404494144
ABCC6,1.065265420594272,1.08470227783613,0.9820809288972523,0.7043658023130717,0.1439699602487963,9,0,1,0.000335066819712293,28.86352144724515
ABCC6P1,1.186967467751845,1.462727367673361,0.8114755312467118,0.01612395911728071,5.789305362410232,8,0,0,0.6195280577123388,5.331912103312789
ABCC6P2,1.344290503967487,2.107426219174628,0.6378825942926616,0.004911427083760578,7.911767090513422,8,0,0,0.2884120079496499,8.527114337653074
ABCC8,0.2089235280279889,0.1962027764495846,1.0648347174723747,0.4705221935874537,0.5207493782108941,10,0,0,0.01213428504893221,21.11855759070022
ABCC9,0.1130948246145548,0.10561707329302,1.0708005920670498,0.571078260738087,0.3208816934275092,10,0,0,0.03722210453342412,17.82801605443819
ABCD1,0.514556954959591,0.3959139554010068,1.2996686475434163,0.00361321632374545,8.468639210979745,10,1,1,4.58914052792192e-06,41.20544106867601
ABCD2,0.289195077729636,0.2950803724523352,0.9800552823158379,0.8485646971813218,0.03646193628446781,10,9,0,1.58922874859968e-11,69.9052643572104
ABCD3,0.2745999848181181,0.1698317562231052,1.6168942188725917,0.0001916632489480374,13.91109979443718,10,0,0,0.005476484232118106,23.33987665588393
ABCD4,0.485997443464492,0.490384555428545,0.9910537313716596,0.9282338052769662,0.008112102463201154,10,0,0,0.0148819412644543,20.53520877377741
ABCE1,0.03898012309423037,0.03171268326664422,1.2291650872453967,0.5244813817062763,0.4050720772938803,10,0,0,0.3051023493231454,10.58673621047092
ABCF1,0.2795222715640569,0.2338950760487012,1.1950754854961345,1,-9.12772647789825,9,0,1,1.836425500556516e-08,51.80386756461667
ABCF2,0.05291031583312372,0.1012246251451149,0.5227020179849703,0.008127776338454962,7.005101543902128,10,0,0,0.6323861930427395,7.045460433769222
ABCF3,0.2644506315565489,0.1355575793816318,1.9508361890414685,1.273184676575667e-07,27.90654357251879,10,3,0,6.841708866112128e-09,56.31226493888607
ABCG1,0.2548524667350869,0.1699391007120258,1.4996693854874104,0.001829970571208928,9.712719102144547,10,0,0,0.01120027796633261,21.34583827444294
ABCG2,0.8658761663631259,0.8840891009283726,0.9793992092582959,0.7633109118943826,0.09068279449274996,10,0,1,0.003557854099350277,24.51452808625982
ABCG4,0.1104687542041028,0.2130394976924059,0.5185364939397368,5.319150229432523e-05,16.33082986378395,10,0,0,0.3194871597813929,10.39469336926231
ABCG5,1.137062692679726,0.9094525193585252,1.25027163977922,0.001137841094819625,10.58864874816936,9,2,0,0.0001402138356868532,31.00503385721095
ABCG8,1.262010237897364,0.9607808272376509,1.3135256263655681,1.242911026611004e-05,19.09621555703052,10,2,0,5.508693212696869e-08,51.54556704241259
ABHD1,1.322265752347925,1.116081841474665,1.1847390605341557,0.02464388461788236,5.048737766650447,10,2,0,5.89341497825302e-09,56.65110201191783
ABHD10,0.976550683667784,0.9756379269673335,1.0009355486038634,1,-9.969793245545588e-05,10,0,0,0.0005369183626343643,29.48331086752114
ABHD11,1.317676862734809,1.370671655181668,0.9613366248243931,0.6372418937635362,0.2223674990418658,10,0,0,0.001204188880567947,27.39247381607856
ABHD12,0.4476270466382981,0.439761754146601,1.0178853490953537,0.8990759988822791,0.01608551304525463,10,0,0,0.5170074563058296,8.17102313536634
ABHD12B,1.039539899323513,1.056065305697745,0.9843519086508447,0.8649647458122875,0.02891962720968877,10,0,1,0.0001757822721047964,32.31295579483776
ABHD13,0.1798696543052644,0.149288598844409,1.2048452172340867,0.348151470859503,0.8801833333754985,10,0,1,0.0002652811211230066,31.27737012324724
ABHD14A,0.8601814337057033,1.083068432400502,0.794207833940101,0.03079020940840926,4.664621496152904,10,2,0,5.785850827333405e-07,46.09361701169837
ABHD14B,0.7540359803699932,0.6434115346518845,1.1719341972598636,0.2394906614571717,1.383589550447141,10,0,0,0.2070607082558633,12.11214492169893
ABHD15,0.5663264174510415,0.7451672311507778,0.7599990898371248,0.008390072360567435,6.948261613310024,10,0,0,0.009253599921292821,21.88411344423184
ABHD16A,0.2410589870750885,0.2257152837277062,1.0679781319810506,0.6753806719679827,0.175372392141071,9,0,0,0.228093329566021,10.55686514615263
ABHD16B,0.6762837503541473,0.7957928174760526,0.8498238932327363,0.1008040670013045,2.692775835457724,9,2,0,4.140864318102899e-10,60.26190251788648
ABHD17A,0.2806930481811615,0.253225040009148,1.1084727172755948,0.611220747377993,0.2584011101916985,9,0,1,2.972873502926632e-09,55.88292073525554
ABHD17B,0.0675499007525037,0.07723894597715553,0.8745575162623594,0.7580371470300596,0.09490058334267815,10,0,0,0.7319336841519075,6.079522746369094
ABHD17C,0.09457398453577866,0.2053232603821016,0.46061018298549694,0.01197467382962558,6.314615082385444,8,0,1,0.0006759441676252864,25.28294604878465
ABHD2,0.1070113471381452,0.1048646319018906,1.020471299019702,0.9286666207037049,0.008014289780476247,10,0,0,0.942758074198976,3.469294325112969
ABHD3,0.3379768752174418,0.246160847500369,1.3729920036001466,0.02460412021266167,5.051535840781071,10,0,0,0.5562536017712254,7.782023731468144
ABHD4,0.1294563044444146,0.1583797501882278,0.8173791427916834,0.3702443268802562,0.8028443068387787,10,0,0,0.1344850516819454,13.67188260910734
ABHD5,0.3835652438568028,0.3146065150633767,1.2191904029054659,0.1842386998233113,1.76309693843541,10,0,0,0.07446617261806432,15.65408273803587
ABHD6,0.4450283862872385,0.3638576666902686,1.2230837138470025,0.1180286734438473,2.443286957482997,10,0,0,0.03064867480402444,18.41541489617339
ABHD8,0.1984179199106608,0.3170490999452429,0.6258271035777401,0.01147711091146664,6.389905951578839,8,0,1,0.0177695007184806,16.94268828927488
ABI1,0.08446349833429874,0.0865247559903775,0.9761772497074942,1,-4.32276367952727,10,0,0,0.0109387009227675,21.41272601718902
ABI2,0.03182155013027248,0.04359434305677777,0.7299467751774061,0.3688625849408603,0.8074926649669578,10,0,0,0.4288268244957556,9.091985759412637
ABI3,0.6872864779590702,0.7277811350210531,0.9443587431531713,0.6187438940321123,0.2476369731866725,10,0,1,0.0007912636359039826,28.48463802572405
ABI3BP,0.6491590202017246,0.723693940036221,0.8970076772637257,0.06936166004446498,3.29806228952657,10,0,0,0.1481681032816955,13.33156774942472
ABL1,0.3744307377296376,0.4101138314153612,0.9129922208120215,0.2344568312383931,1.413617279908067,10,0,0,0.0005555279477572617,29.39592016599636
ABL2,0.1976841653439602,0.2421573889967898,0.8163457913174842,0.04241013521244175,4.118760702538566,10,0,9,0.004168668304977308,24.08517132547422
ABLIM1,0.4251225753312367,0.4361774125392466,0.9746551818360948,0.779244123748791,0.07857044821503223,10,0,0,0.5129169929519241,8.212142404565384
ABLIM2,0.7090399008010879,0.4321540992425903,1.640710806732548,1.177624142645328e-08,32.52345907896233,10,2,0,1.392514149545221e-06,44.03180224294192
ABLIM3,0.1464602597650288,0.08578379036146686,1.707318587204992,0.001634493402214221,9.920484609447158,10,0,1,2.009133092772952e-05,37.65589144130536
ABO,1.382198731881718,1.508692126384614,0.9161569200960694,0.741820769872179,0.1085327782020613,2,0,0,0.1724554705336251,1.861467975100823
ABP1,1.10136553414147,1.290189990379466,0.853646007451616,0.00705347272211132,7.259301311431045,10,0,0,0.1336292626645283,13.69412785361783
ABR,0.04852430815937513,0.04421029954730868,1.0975792667373834,0.7100388962922929,0.1382381035846265,10,0,0,0.2168698132349525,11.93725356855975
ABRA,0.9998171344326772,0.8645828951177605,1.156415584993151,0.08263938067770382,3.012213300386065,10,0,1,0.0002077171690845203,31.89386535486847
ABRACL,0.1284486759559117,0.2455657439467708,0.523072452580171,0.1282895639356202,2.313080699484772,10,0,0,0.5517919613066067,7.825804203130019
ABT1,0.6199119556361262,0.8519713175426881,0.7276206873068417,0.009197567022273478,6.784055749772961,10,0,0,0.02126375807552761,19.49971064366036
ABTB1,0.308324986081036,0.3850323337640993,0.8007768674044393,0.08990261124870214,2.876116358102081,10,0,0,0.009071985393327653,21.93972371276141
ABTB2,0.16441574658114,0.1674292852965461,0.9820011253702206,0.8760411581714135,0.02433277933596401,10,0,1,7.58462247230085e-05,34.40469733998543
ACAA1,0.7204488197866894,0.5129831986051938,1.4044296611382139,0.00071243840650137,11.45651348563661,10,0,1,0.005039733712500438,23.56769169011204
ACAA2,0.6071528371374788,0.5177952504188342,1.172573206583809,0.1454465361209818,2.11936816776506,9,0,0,0.09920268781836239,13.38722809079809
ACACA,0.1283594485198239,0.07390481388501179,1.736821213291165,1.647968850271297e-08,31.87055004495051,10,3,0,0.0001473831866583009,32.75396612799523
ACACB,0.5008499767863079,0.506002557871246,0.989817084904442,0.8319756691793091,0.04501542424259242,10,2,0,5.294618554807506e-06,40.86426764888165
ACAD10,0.9895507130107201,1.0208397619522,0.9693496960956492,0.5400178976232272,0.3755065918740002,9,2,0,3.652956825916931e-10,60.53924914151867
ACAD8,0.7035279172106794,0.5765132520260846,1.2203152568275186,0.05720653348547255,3.616574906600363,10,0,0,0.03045053242061913,18.43488138618159
ACAD9,0.6413963284655563,0.7216499113414354,0.8887915295011952,0.1625341079582907,1.950489540067792,9,0,0,0.000906927160843507,26.37185592042078
ACADL,0.782658694487733,0.5906724616361411,1.325029936760209,0.003938704736289322,8.311859463705332,10,0,1,2.317257496997627e-12,74.15763383522426
ACADM,0.7643298648370734,0.4544481364356667,1.6818857941235603,2.062020358906125e-07,26.97408107103001,10,2,0,8.134139921622818e-07,45.29574826746648
ACADS,0.4929636560252734,0.3994396874552524,1.2341378974278767,0.0723978465537265,3.227800914408363,10,0,0,0.00739707370486764,22.50951882777917
ACADSB,0.9855595341332016,0.8472974040135521,1.163180164915787,0.06997142849365567,3.283690408148686,10,0,1,0.0006604533283105507,28.95113778068844
ACADVL,0.6023756521034338,0.4785937655879771,1.2586366463912966,0.006593998275076451,7.380359641643736,10,0,1,0.01971622680791862,19.72074139763208
ACAN,1.769981937474267,1.634559933466843,1.082849212950056,0.007955704311363054,7.043418432585895,10,2,0,8.881784197001252e-16,91.42773249710444
ACAP1,0.2800110463462269,0.3608037453096344,0.7760757752276856,0.01979590469578285,5.4298036596374,10,0,10,3.077154855368747e-07,47.56668886903572
ACAP2,0.1102262239763482,0.1417096855027891,0.7778312652749395,0.1090709560144189,2.567631072686709,10,0,0,0.3058982782574257,10.57594748577321
ACAP3,0.4013314427660317,0.3233419776611663,1.2411980828130873,0.02144233171951715,5.290478167396941,10,0,0,0.01351748552766552,20.81080501120232
ACAT1,0.5110042860277447,0.4359916267290566,1.1720506879030135,0.1407660694475257,2.169564759504283,10,0,0,0.128710090871767,13.82440298702932
ACAT2,0.6151201338531395,0.5831870499551193,1.054756160824349,0.646416725753205,0.2104477022276114,9,0,0,0.001660698298296626,24.83057855866355
ACBD3,0.475932857159777,0.3459776137058906,1.3756174917269621,0.01019330483899306,6.600798424200548,9,0,1,2.55351295663786e-15,86.31691035467884
ACBD4,1.380826835114549,1.584669989985202,0.8713655485628548,0.0987647248014375,2.725378191880736,10,0,0,0.04789924162534587,17.05255897444295
ACBD5,0.8633970074410876,0.6767599867481966,1.2757802239309006,0.002604905725155149,9.065406826353865,9,0,0,0.01399253258303501,19.16681474620782
ACBD6,0.4395588536893132,0.4677090123914003,0.939812665661166,0.66521931366896,0.1872452698662528,10,0,0,0.05847296002737989,16.42752541531081
ACBD7,1.005845379682588,0.6389345687081557,1.5742541238867058,0.008086099068276953,7.014305537178188,8,0,1,0.007028538770467829,19.39775162235583
ACCS,1.091058635167636,0.967701114789292,1.1274748147884524,0.1086056874005605,2.574393982602487,10,0,0,0.01104084040973641,21.38642863162386
ACCSL,2.132113575379901,2.143867992088023,0.9945171919392883,0.9193777623511497,0.01024499320192263,9,0,0,1.00417602009184e-05,37.32176799817535
ACD,1.459292142230631,2.087829779873092,0.6989516848060926,3.333928910720374e-09,34.97834310984035,10,1,0,0.09701089439903621,14.78508934692945
ACE,0.6112688292155687,0.7577138559720136,0.8067277962489129,0.0001083977782673218,14.98450196877093,10,0,1,0.002417146263633985,25.55245186058164
ACE2,0.8828093846590142,0.9451078635419425,0.9340832075510885,0.2688628862505271,1.222539311587752,10,0,0,0.01020952596529001,21.60755535823409
ACER1,1.033382649578495,1.029912424558717,1.003369436990009,0.9802513713433659,0.0006127487940830179,9,0,0,0.008222714468209102,20.62186485206257
ACER2,0.142684583251559,0.1252732232069278,1.1389870843817191,0.6033728258223661,0.269938804359299,10,0,0,0.2319375723821702,11.6803116378419
ACER3,0.2334551159786132,0.3292061187559772,0.709145737815587,0.07529791093887084,3.163579566825319,10,0,0,0.8144747638628609,5.222744620082267
ACHE,0.4090665655404406,0.5152860716757143,0.7938630365267839,0.0312172388848545,4.640976273811248,10,0,0,0.1415916257311823,13.49165853313389
ACIN1,0.3933695988949498,0.4435931259350345,0.8867801954004128,0.07013063575255674,3.279960057130666,10,0,0,0.04564372574078568,17.20209041924682
ACLY,0.1440377778732738,0.1059150342648316,1.3599370370132675,0.0292256399994324,4.754272769801901,9,0,1,0.006412572636525282,21.29130240985251
ACMSD,0.3802357467686045,0.3591918034260527,1.0585869252634104,0.6789998183046051,0.1712539053278306,10,0,0,0.4422595242437584,8.946153276701807
ACN9,1.276931770962603,0.7382360535371016,1.7297065956674087,0.0007598323599886658,11.3368711285566,9,0,0,0.03960272016685551,16.20019425682949
ACO1,0.2266718422514688,0.2442345031665274,0.9280909917011858,0.4868941697945964,0.4833824890192773,10,0,7,1.152506327928293e-06,44.47722139529287
ACO2,0.1488579501584375,0.1223055300364287,1.2170990969427151,0.1874347192265988,1.737666888080639,10,0,9,0.00490298501592612,23.64293798065773
ACOT11,0.4622620544188398,0.4452079377211726,1.0383059583011027,0.7198101800128314,0.1286746540936292,9,0,0,0.4230211040884677,8.107699481279269
ACOT12,0.9175190717736142,0.7964181245384107,1.1520569955705007,0.06626729034949896,3.37314125620469,9,1,0,3.530666475515254e-06,39.77333785248629
ACOT13,1.364216141113647,1.146844542432383,1.1895388525983068,0.1869693520269988,1.741338241823541,10,3,0,9.25370891025068e-13,76.17622861131531
ACOT2,2.715869722562902,1.692843359800546,1.6043242907500261,1.110223024625157e-16,68.37124065611715,9,2,0,0,94.92841815034626
ACOT4,2.165208743295055,1.381758203761275,1.5669953957220262,1.127375970355615e-11,46.09356486223987,10,4,0,0,236.1213578897587
ACOT6,1.076950462588985,1.276935235253432,0.8433869102024143,0.1179114595880965,2.444845963011176,10,0,0,0.3221083830610986,10.36034503892006
ACOT7,0.3250750579772601,0.3377249772348083,0.9625437260781776,0.8054196489192138,0.06068301327104564,10,0,0,0.08681030280543223,15.15329782654044
ACOT8,0.9506631993697656,0.696980614911027,1.3639736587094642,0.003000876677793696,8.806935293594506,10,0,1,0.005193406815446222,23.48544150958696
ACOT9,0.5525022191997973,0.6881220829203178,0.8029130773641733,0.02553647965238692,4.987133364498732,10,0,0,0.06185996073471356,16.24902282757466
ACOX1,0.4996793245780297,0.381043145195531,1.3113457908332689,0.002228545939585991,9.351075991107791,10,0,1,0.001363779972041734,27.06648670295181
ACOX2,1.382008223732305,1.154224624738765,1.1973477208087586,0.001885642233889984,9.657654471877322,10,0,1,0.0008826491578420859,28.20149115694221
ACOX3,1.222052456951408,1.113883661890081,1.0971095983917944,0.225574444932564,1.468551048106747,8,0,0,0.01036153211883395,18.38170554903263
ACOXL,2.017241322916894,1.008722425637825,1.9997982315515315,0,131.6372920541908,10,4,0,0,112.6860089497422
ACP1,0.3809331123859219,0.3803283137119743,1.0015902015499316,0.9969087887695449,1.500995585956844e-05,10,0,0,0.02678072675617926,18.81854663103695
ACP2,0.4949386561453359,0.4376081648245348,1.1310087332209364,0.2755665271429615,1.18882583591585,10,0,1,0.0001935583823764464,32.07126367540513
ACP5,0.4804419940037973,0.5616747228946971,0.8553740704722271,0.2895665008020002,1.12163577974934,7,0,1,0.0001472057212470457,26.96191790072226
ACP6,0.8181029759208173,1.038719848363761,0.7876069540882756,0.003838077561688524,8.358876684229472,10,0,1,0.01613821227570367,20.30185929252548
ACPL2,0.5156427618157678,0.4802786870833028,1.0736324048589965,0.4853560026383718,0.4868049784781761,10,0,1,0.01327246368550961,20.86307400599799
ACPP,1.128426706983706,1.022359953095893,1.1037469763625067,0.2101393664285891,1.570465901906573,10,0,1,2.040790036961226e-08,53.82196469824339
ACPT,1.334322734921892,0.8963036038866723,1.4886950461158721,1.975395490627641e-06,22.61882507667178,10,0,1,0,116.5866264705437
ACR,1.477766956180165,1.83175825890592,0.806747805828271,0.009234740590951529,6.776856112486712,8,0,1,0.0001864214660604047,28.39526355031558
ACRBP,0.9088947730553896,1.076498530443816,0.8443065618312297,0.01698713391982087,5.697702601330093,10,4,0,8.245515381588575e-12,71.35725200529487
ACRV1,1.83997398574933,2.019218550513801,0.9112307260059287,0.2534147791092852,1.304379639852414,10,0,0,0.01148805670832154,21.27394668707711
ACSBG1,0.5703316137646338,0.7325294117288143,0.778578449728887,0.0009664848544289617,10.8906963714544,10,0,0,8.926678063048143e-05,34.00153843162479
ACSBG2,1.17872675990244,1.480176305539871,0.7963421353867154,0.0002398916075839752,13.48958216699248,9,1,0,0.0004705683968014851,28.01942861313
ACSF2,0.8856477655276876,0.9145794504237162,0.968366132780892,0.6483828695597496,0.207945015761652,10,0,0,0.03675297425408808,17.86661367980923
ACSF3,0.5227043278478176,0.976217226288138,0.5354385415173338,0,70.48314546715847,9,3,0,0,218.5016329602186
ACSL1,0.933104440209762,0.4833414622598292,1.9305284422468072,8.881784197001252e-16,64.63578429029803,9,3,0,0,194.3583896559394
ACSL3,0.3389937019690135,0.2583105334927581,1.312349509659146,0.008788198776022438,6.865371261970722,10,0,0,0.07718531120266914,15.53773270003512
ACSL4,0.1720582394075097,0.1626110980019643,1.0580965353633567,0.6848979153004755,0.1646644103984727,10,0,1,0.008022917289041698,22.28339647048597
ACSL5,1.199699118090966,0.9160145440011712,1.3096943994476926,8.642994621776978e-06,19.79008310587233,10,0,1,2.132836156576445e-07,48.41857596630871
ACSL6,0.2591001842947954,0.2710551786697452,0.9558946099697442,0.6912038628066202,0.1577852068512584,10,0,0,0.1905340663891446,12.42231986318075
ACSM1,2.145715198734073,1.544780931147997,1.3890093769732736,2.172760638075033e-09,35.81226230132597,10,3,0,0,294.7470523759694
ACSM2A,1.458827770687639,1.265086738834479,1.1531444650440752,0.03950047651856836,4.239212867367314,7,0,1,5.146782307674513e-06,34.60174039245612
